priority,doc_type,doc_id,permit_num,code,cost,sqft,issue_date,name,description
4,other_pdf,8606772,25-02768-RNVS,RNVS,33907000,673,2025-10-14T10:47:25,Building Permit.pdf,"SUBSTANTIAL HISTORIC RENOVATION OF EXISTING FULLY SPRINKLERED 3-STORY BRICK MASONRY AND WOOD MUSEUM (CULTURAL FACILITY). NO CHANGE OF USE IS PROPOSED. THE CAMPUS IS COMPRISED OF SEVERAL BUILDINGS THAT HAVE BEEN ACQUIRED OVER TIME THAT ARE INTERCONNECTED. 2 AREAS OF NEW CONSTRUCTION WILL SLIGHTLY EXPAND INTO EXISTING NON-PERMEABLE COURTYARDS AND INCREASE THE OVERALL GROSS SQUARE FOOTAGE. STORMWATER WILL BE RETAINED IN UNDERGROUND TANKS WITHIN 2 COURTYARDS. THE SCOPE OF WORK INCLUDES SEVERAL NEW ELEVATORS AND REGRADING OF THE SITE TO MAKE THE CAMPUS ADA ACCESSIBLE. STRUCTURAL STABILIZATION WILL BE PERFORMED THROUGHOUT ALL BUILDINGS. THE CAMPUS WILL RECEIVE NEW MECHANICAL, ELECTRICAL, SPRINKLER, FIRE ALARM, STORMWATER, AND PLUMBING 
SYSTEMS. THE PROPERTIES WERE RESUBDIVIDED INTO ONE LOT OF RECORD AND CONSIDERED ONE BUILDING BY CODE.
ALL WORK TO BE DONE AS PER PLANS."
4,other_pdf,9009721,25-02768-RNVS,RNVS,33907000,673,2025-10-14T10:47:25,533 Spreader Footing _companycam_report.pdf,"SUBSTANTIAL HISTORIC RENOVATION OF EXISTING FULLY SPRINKLERED 3-STORY BRICK MASONRY AND WOOD MUSEUM (CULTURAL FACILITY). NO CHANGE OF USE IS PROPOSED. THE CAMPUS IS COMPRISED OF SEVERAL BUILDINGS THAT HAVE BEEN ACQUIRED OVER TIME THAT ARE INTERCONNECTED. 2 AREAS OF NEW CONSTRUCTION WILL SLIGHTLY EXPAND INTO EXISTING NON-PERMEABLE COURTYARDS AND INCREASE THE OVERALL GROSS SQUARE FOOTAGE. STORMWATER WILL BE RETAINED IN UNDERGROUND TANKS WITHIN 2 COURTYARDS. THE SCOPE OF WORK INCLUDES SEVERAL NEW ELEVATORS AND REGRADING OF THE SITE TO MAKE THE CAMPUS ADA ACCESSIBLE. STRUCTURAL STABILIZATION WILL BE PERFORMED THROUGHOUT ALL BUILDINGS. THE CAMPUS WILL RECEIVE NEW MECHANICAL, ELECTRICAL, SPRINKLER, FIRE ALARM, STORMWATER, AND PLUMBING 
SYSTEMS. THE PROPERTIES WERE RESUBDIVIDED INTO ONE LOT OF RECORD AND CONSIDERED ONE BUILDING BY CODE.
ALL WORK TO BE DONE AS PER PLANS."
4,other_pdf,9055267,25-02768-RNVS,RNVS,33907000,673,2025-10-14T10:47:25,533 Royal Elevator Walls Toulouse Side Building _companycam_report.pdf,"SUBSTANTIAL HISTORIC RENOVATION OF EXISTING FULLY SPRINKLERED 3-STORY BRICK MASONRY AND WOOD MUSEUM (CULTURAL FACILITY). NO CHANGE OF USE IS PROPOSED. THE CAMPUS IS COMPRISED OF SEVERAL BUILDINGS THAT HAVE BEEN ACQUIRED OVER TIME THAT ARE INTERCONNECTED. 2 AREAS OF NEW CONSTRUCTION WILL SLIGHTLY EXPAND INTO EXISTING NON-PERMEABLE COURTYARDS AND INCREASE THE OVERALL GROSS SQUARE FOOTAGE. STORMWATER WILL BE RETAINED IN UNDERGROUND TANKS WITHIN 2 COURTYARDS. THE SCOPE OF WORK INCLUDES SEVERAL NEW ELEVATORS AND REGRADING OF THE SITE TO MAKE THE CAMPUS ADA ACCESSIBLE. STRUCTURAL STABILIZATION WILL BE PERFORMED THROUGHOUT ALL BUILDINGS. THE CAMPUS WILL RECEIVE NEW MECHANICAL, ELECTRICAL, SPRINKLER, FIRE ALARM, STORMWATER, AND PLUMBING 
SYSTEMS. THE PROPERTIES WERE RESUBDIVIDED INTO ONE LOT OF RECORD AND CONSIDERED ONE BUILDING BY CODE.
ALL WORK TO BE DONE AS PER PLANS."
4,other_pdf,9055270,25-02768-RNVS,RNVS,33907000,673,2025-10-14T10:47:25,533 Royal Elevator Walls Toulouse Side Building _companycam_report (1).pdf,"SUBSTANTIAL HISTORIC RENOVATION OF EXISTING FULLY SPRINKLERED 3-STORY BRICK MASONRY AND WOOD MUSEUM (CULTURAL FACILITY). NO CHANGE OF USE IS PROPOSED. THE CAMPUS IS COMPRISED OF SEVERAL BUILDINGS THAT HAVE BEEN ACQUIRED OVER TIME THAT ARE INTERCONNECTED. 2 AREAS OF NEW CONSTRUCTION WILL SLIGHTLY EXPAND INTO EXISTING NON-PERMEABLE COURTYARDS AND INCREASE THE OVERALL GROSS SQUARE FOOTAGE. STORMWATER WILL BE RETAINED IN UNDERGROUND TANKS WITHIN 2 COURTYARDS. THE SCOPE OF WORK INCLUDES SEVERAL NEW ELEVATORS AND REGRADING OF THE SITE TO MAKE THE CAMPUS ADA ACCESSIBLE. STRUCTURAL STABILIZATION WILL BE PERFORMED THROUGHOUT ALL BUILDINGS. THE CAMPUS WILL RECEIVE NEW MECHANICAL, ELECTRICAL, SPRINKLER, FIRE ALARM, STORMWATER, AND PLUMBING 
SYSTEMS. THE PROPERTIES WERE RESUBDIVIDED INTO ONE LOT OF RECORD AND CONSIDERED ONE BUILDING BY CODE.
ALL WORK TO BE DONE AS PER PLANS."
4,other_pdf,9081869,25-02768-RNVS,RNVS,33907000,673,2025-10-14T10:47:25,533 Concrete Pad Infill_companycam_report.pdf,"SUBSTANTIAL HISTORIC RENOVATION OF EXISTING FULLY SPRINKLERED 3-STORY BRICK MASONRY AND WOOD MUSEUM (CULTURAL FACILITY). NO CHANGE OF USE IS PROPOSED. THE CAMPUS IS COMPRISED OF SEVERAL BUILDINGS THAT HAVE BEEN ACQUIRED OVER TIME THAT ARE INTERCONNECTED. 2 AREAS OF NEW CONSTRUCTION WILL SLIGHTLY EXPAND INTO EXISTING NON-PERMEABLE COURTYARDS AND INCREASE THE OVERALL GROSS SQUARE FOOTAGE. STORMWATER WILL BE RETAINED IN UNDERGROUND TANKS WITHIN 2 COURTYARDS. THE SCOPE OF WORK INCLUDES SEVERAL NEW ELEVATORS AND REGRADING OF THE SITE TO MAKE THE CAMPUS ADA ACCESSIBLE. STRUCTURAL STABILIZATION WILL BE PERFORMED THROUGHOUT ALL BUILDINGS. THE CAMPUS WILL RECEIVE NEW MECHANICAL, ELECTRICAL, SPRINKLER, FIRE ALARM, STORMWATER, AND PLUMBING 
SYSTEMS. THE PROPERTIES WERE RESUBDIVIDED INTO ONE LOT OF RECORD AND CONSIDERED ONE BUILDING BY CODE.
ALL WORK TO BE DONE AS PER PLANS."
4,other_pdf,9081871,25-02768-RNVS,RNVS,33907000,673,2025-10-14T10:47:25,533 royal.pdf,"SUBSTANTIAL HISTORIC RENOVATION OF EXISTING FULLY SPRINKLERED 3-STORY BRICK MASONRY AND WOOD MUSEUM (CULTURAL FACILITY). NO CHANGE OF USE IS PROPOSED. THE CAMPUS IS COMPRISED OF SEVERAL BUILDINGS THAT HAVE BEEN ACQUIRED OVER TIME THAT ARE INTERCONNECTED. 2 AREAS OF NEW CONSTRUCTION WILL SLIGHTLY EXPAND INTO EXISTING NON-PERMEABLE COURTYARDS AND INCREASE THE OVERALL GROSS SQUARE FOOTAGE. STORMWATER WILL BE RETAINED IN UNDERGROUND TANKS WITHIN 2 COURTYARDS. THE SCOPE OF WORK INCLUDES SEVERAL NEW ELEVATORS AND REGRADING OF THE SITE TO MAKE THE CAMPUS ADA ACCESSIBLE. STRUCTURAL STABILIZATION WILL BE PERFORMED THROUGHOUT ALL BUILDINGS. THE CAMPUS WILL RECEIVE NEW MECHANICAL, ELECTRICAL, SPRINKLER, FIRE ALARM, STORMWATER, AND PLUMBING 
SYSTEMS. THE PROPERTIES WERE RESUBDIVIDED INTO ONE LOT OF RECORD AND CONSIDERED ONE BUILDING BY CODE.
ALL WORK TO BE DONE AS PER PLANS."
4,other_pdf,8026565,25-02853-NEWC,NEWC,3300000,47657,2025-04-07T08:03:00,6450 S CLAIBORNE SP RCC STAMPED.pdf,"TEMPORARY Indoor Practice Facility for University Sports programs. Building is a pre-engineered inflatable structure that will be deflated during tropical weather events and at other periodic times.

*UPON C/O ISSUANCE THE C/O MUST BE RENEWED EVERY 180 DAYS FOR A MAXIMUM OF 2 RENEWALS OR PENDING AN IMP AMENDMENT UNDER REVIEW BY THE CITY PLANNING COMMISSION*"
4,other_pdf,8047886,25-02853-NEWC,NEWC,3300000,47657,2025-04-07T08:03:00,Building Permit.pdf,"TEMPORARY Indoor Practice Facility for University Sports programs. Building is a pre-engineered inflatable structure that will be deflated during tropical weather events and at other periodic times.

*UPON C/O ISSUANCE THE C/O MUST BE RENEWED EVERY 180 DAYS FOR A MAXIMUM OF 2 RENEWALS OR PENDING AN IMP AMENDMENT UNDER REVIEW BY THE CITY PLANNING COMMISSION*"
4,other_pdf,8911521,25-02853-NEWC,NEWC,3300000,47657,2025-04-07T08:03:00,6450 S Claiborne bldg final 26-2-13 permit# 25-02853-NEWC RFJ.pdf,"TEMPORARY Indoor Practice Facility for University Sports programs. Building is a pre-engineered inflatable structure that will be deflated during tropical weather events and at other periodic times.

*UPON C/O ISSUANCE THE C/O MUST BE RENEWED EVERY 180 DAYS FOR A MAXIMUM OF 2 RENEWALS OR PENDING AN IMP AMENDMENT UNDER REVIEW BY THE CITY PLANNING COMMISSION*"
4,other_pdf,8911522,25-02853-NEWC,NEWC,3300000,47657,2025-04-07T08:03:00,6450_S_Claiborne-Final-Building-02_13_2026-25-02853-NEWC-R_F inspection report.pdf,"TEMPORARY Indoor Practice Facility for University Sports programs. Building is a pre-engineered inflatable structure that will be deflated during tropical weather events and at other periodic times.

*UPON C/O ISSUANCE THE C/O MUST BE RENEWED EVERY 180 DAYS FOR A MAXIMUM OF 2 RENEWALS OR PENDING AN IMP AMENDMENT UNDER REVIEW BY THE CITY PLANNING COMMISSION*"
4,other_pdf,8921369,25-02853-NEWC,NEWC,3300000,47657,2025-04-07T08:03:00,Report #PR-26-004310-1 Project #AR-25-001515.pdf,"TEMPORARY Indoor Practice Facility for University Sports programs. Building is a pre-engineered inflatable structure that will be deflated during tropical weather events and at other periodic times.

*UPON C/O ISSUANCE THE C/O MUST BE RENEWED EVERY 180 DAYS FOR A MAXIMUM OF 2 RENEWALS OR PENDING AN IMP AMENDMENT UNDER REVIEW BY THE CITY PLANNING COMMISSION*"
4,other_pdf,8921370,25-02853-NEWC,NEWC,3300000,47657,2025-04-07T08:03:00,Report #PR-26-004310-2 Project #FA-25-019060.pdf,"TEMPORARY Indoor Practice Facility for University Sports programs. Building is a pre-engineered inflatable structure that will be deflated during tropical weather events and at other periodic times.

*UPON C/O ISSUANCE THE C/O MUST BE RENEWED EVERY 180 DAYS FOR A MAXIMUM OF 2 RENEWALS OR PENDING AN IMP AMENDMENT UNDER REVIEW BY THE CITY PLANNING COMMISSION*"
4,other_pdf,8921622,25-02853-NEWC,NEWC,3300000,47657,2025-04-07T08:03:00,Temporary Certificate of Occupancy.pdf,"TEMPORARY Indoor Practice Facility for University Sports programs. Building is a pre-engineered inflatable structure that will be deflated during tropical weather events and at other periodic times.

*UPON C/O ISSUANCE THE C/O MUST BE RENEWED EVERY 180 DAYS FOR A MAXIMUM OF 2 RENEWALS OR PENDING AN IMP AMENDMENT UNDER REVIEW BY THE CITY PLANNING COMMISSION*"
4,other_pdf,8228873,25-03079-RNVS,RNVS,7448200,0,,AR-25-001627-021320250430-SFM-REVIEW-RELEASED.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,8315381,25-03079-RNVS,RNVS,7448200,0,,1125 N Tonti St Bldg A Bench.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,8391199,25-03079-RNVS,RNVS,7448200,0,,AP-24-020227-door-window-at-outside-stairs-120220241043-GRANTED.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,8391200,25-03079-RNVS,RNVS,7448200,0,,AP-25-001621-021320250927-GRANTED.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,8391201,25-03079-RNVS,RNVS,7448200,0,,AP-25-001625-021120250903-GRANTED.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,8760316,25-03079-RNVS,RNVS,7448200,0,,1125 N tonti_HDLC Approved_12.11.25.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,8760680,25-03079-RNVS,RNVS,7448200,0,,Certificate of Appropriateness.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,9332331,25-03079-RNVS,RNVS,7448200,0,,1125 N Tonti - HDLC and RCC Stamped.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
4,other_pdf,9342480,25-03079-RNVS,RNVS,7448200,0,,Building Permit.pdf,"Odyssey House Louisana Tonti St. Campus is a Residential Care Facility (rehabilitative recovery) occupying various buildings on the site at 1125 N. Tonti St.  This project is a renovation of Building A, which is a 3-story-plus-attic historic building built in 1895.  Project scope is to renovate the building to accommodate common areas and administrative use on Level 1, sleeping units on Level 2 and 3, and common space and mechanical on Level 4 (attic).  Scope also includes site work including the execution of the remaining stormwater management plan work as submitted with Building E (permit ref code GHY0E6, no. 22-30761-RNVS)."
